seq_no,self_valid,link_valid,status
21602,True,True,VALID
21603,True,True,VALID
21604,True,True,VALID
21605,True,True,VALID
21606,True,True,VALID
21607,True,True,VALID
21608,True,True,VALID
21609,True,True,VALID
21610,True,True,VALID
21611,True,True,VALID
21612,True,True,VALID
21613,True,True,VALID
21614,True,True,VALID
21615,True,True,VALID
21616,True,True,VALID
21617,True,True,VALID
21618,True,True,VALID
21619,True,True,VALID
21620,True,True,VALID
21621,True,True,VALID
21622,True,True,VALID
21623,True,True,VALID
21624,True,True,VALID
21625,True,True,VALID
21626,True,True,VALID
21627,True,True,VALID
21628,True,True,VALID
21629,True,True,VALID
21630,True,True,VALID
21631,True,True,VALID
21632,True,True,VALID
21633,True,True,VALID
21634,True,True,VALID
21635,True,True,VALID
21636,True,True,VALID
21637,True,True,VALID
21638,True,True,VALID
21639,True,True,VALID
21640,True,True,VALID
21641,True,True,VALID
21642,True,True,VALID
21643,True,True,VALID
21644,True,True,VALID
21645,True,True,VALID
21646,True,True,VALID
21647,True,True,VALID
21648,True,True,VALID
21649,True,True,VALID
21650,True,True,VALID
21651,True,True,VALID
21652,True,True,VALID
21653,True,True,VALID
21654,True,True,VALID
21655,True,True,VALID
21656,True,True,VALID
21657,True,True,VALID
21658,True,True,VALID
21659,True,True,VALID
21660,True,True,VALID
21661,True,True,VALID
21662,True,True,VALID
21663,True,True,VALID
21664,True,True,VALID
21665,True,True,VALID
21666,True,True,VALID
21667,True,True,VALID
21668,True,True,VALID
21669,True,True,VALID
21670,True,True,VALID
21671,True,True,VALID
21672,True,True,VALID
21673,True,True,VALID
21674,True,True,VALID
21675,True,True,VALID
21676,True,True,VALID
21677,True,True,VALID
21678,True,True,VALID
21679,True,True,VALID
21680,True,True,VALID
21681,True,True,VALID
21682,True,True,VALID
21683,True,True,VALID
21684,True,True,VALID
21685,True,True,VALID
21686,True,True,VALID
21687,True,True,VALID
21688,True,True,VALID
21689,True,True,VALID
21690,True,True,VALID
21691,True,True,VALID
21692,True,True,VALID
21693,True,True,VALID
21694,True,True,VALID
21695,True,True,VALID
21696,True,True,VALID
21697,True,True,VALID
21698,True,True,VALID
21699,True,True,VALID
21700,True,True,VALID
21701,True,True,VALID
21702,True,True,VALID
21703,True,True,VALID
21704,True,True,VALID
21705,True,True,VALID
21706,True,True,VALID
21707,True,True,VALID
21708,True,True,VALID
21709,True,True,VALID
21710,True,True,VALID
21711,True,True,VALID
21712,True,True,VALID
21713,True,True,VALID
21714,True,True,VALID
21715,True,True,VALID
21716,True,True,VALID
21717,True,True,VALID
21718,True,True,VALID
21719,True,True,VALID
21720,True,True,VALID
21721,True,True,VALID
21722,True,True,VALID
21723,True,True,VALID
21724,True,True,VALID
21725,True,True,VALID
21726,True,True,VALID
21727,True,True,VALID
21728,True,True,VALID
21729,True,True,VALID
21730,True,True,VALID
21731,True,True,VALID
21732,True,True,VALID
21733,True,True,VALID
21734,True,True,VALID
21735,True,True,VALID
21736,True,True,VALID
21737,True,True,VALID
21738,True,True,VALID
21739,True,True,VALID
21740,True,True,VALID
21741,True,True,VALID
21742,True,True,VALID
21743,True,True,VALID
21744,True,True,VALID
21745,True,True,VALID
21746,True,True,VALID
21747,True,True,VALID
21748,True,True,VALID
21749,True,True,VALID
21750,True,True,VALID
21751,True,True,VALID
21752,True,True,VALID
21753,True,True,VALID
21754,True,True,VALID
21755,True,True,VALID
21756,True,True,VALID
21757,True,True,VALID
21758,True,True,VALID
21759,True,True,VALID
21760,True,True,VALID
21761,True,True,VALID
21762,True,True,VALID
21763,True,True,VALID
21764,True,True,VALID
21765,True,True,VALID
21766,True,True,VALID
21767,True,True,VALID
21768,True,True,VALID
21769,True,True,VALID
21770,True,True,VALID
21771,True,True,VALID
21772,True,True,VALID
21773,True,True,VALID
21774,True,True,VALID
21775,True,True,VALID
21776,True,True,VALID
21777,True,True,VALID
21778,True,True,VALID
21779,True,True,VALID
21780,True,True,VALID
21781,True,True,VALID
21782,True,True,VALID
21783,True,True,VALID
21784,True,True,VALID
21785,True,True,VALID
21786,True,True,VALID
21787,True,True,VALID
21788,True,True,VALID
21789,True,True,VALID
21790,True,True,VALID
21791,True,True,VALID
21792,True,True,VALID
21793,True,True,VALID
21794,True,True,VALID
21795,True,True,VALID
21796,True,True,VALID
21797,True,True,VALID
21798,True,True,VALID
21799,True,True,VALID
21800,True,True,VALID
21801,True,True,VALID
21802,True,True,VALID
21803,True,True,VALID
21804,True,True,VALID
21805,True,True,VALID
21806,True,True,VALID
21807,True,True,VALID
21808,True,True,VALID
21809,True,True,VALID
21810,True,True,VALID
21811,True,True,VALID
21812,True,True,VALID
21813,True,True,VALID
21814,True,True,VALID
21815,True,True,VALID
21816,True,True,VALID
21817,True,True,VALID
21818,True,True,VALID
21819,True,True,VALID
21820,True,True,VALID
21821,True,True,VALID
21822,True,True,VALID
21823,True,True,VALID
21824,True,True,VALID
21825,True,True,VALID
21826,True,True,VALID
21827,True,True,VALID
21828,True,True,VALID
21829,True,True,VALID
21830,True,True,VALID
21831,True,True,VALID
21832,True,True,VALID
21833,True,True,VALID
21834,True,True,VALID
21835,True,True,VALID
21836,True,True,VALID
21837,True,True,VALID
21838,True,True,VALID
21839,True,True,VALID
21840,True,True,VALID
21841,True,True,VALID
21842,True,True,VALID
21843,True,True,VALID
21844,True,True,VALID
21845,True,True,VALID
21846,True,True,VALID
21847,True,True,VALID
21848,True,True,VALID
21849,True,True,VALID
21850,True,True,VALID
21851,True,True,VALID
21852,True,True,VALID
21853,True,True,VALID
21854,True,True,VALID
21855,True,True,VALID
21856,True,True,VALID
21857,True,True,VALID
21858,True,True,VALID
21859,True,True,VALID
21860,True,True,VALID
21861,True,True,VALID
21862,True,True,VALID
21863,True,True,VALID
21864,True,True,VALID
21865,True,True,VALID
21866,True,True,VALID
21867,True,True,VALID
21868,True,True,VALID
21869,True,True,VALID
21870,True,True,VALID
21871,True,True,VALID
21872,True,True,VALID
21873,True,True,VALID
21874,True,True,VALID
21875,True,True,VALID
21876,True,True,VALID
21877,True,True,VALID
21878,True,True,VALID
21879,True,True,VALID
21880,True,True,VALID
21881,True,True,VALID
21882,True,True,VALID
21883,True,True,VALID
21884,True,True,VALID
21885,True,True,VALID
21886,True,True,VALID
21887,True,True,VALID
21888,True,True,VALID
21889,True,True,VALID
21890,True,True,VALID
21891,True,True,VALID
21892,True,True,VALID
21893,True,True,VALID
21894,True,True,VALID
21895,True,True,VALID
21896,True,True,VALID
21897,True,True,VALID
21898,True,True,VALID
21899,True,True,VALID
21900,True,True,VALID
21901,True,True,VALID
21902,True,True,VALID
21903,True,True,VALID
21904,True,True,VALID
21905,True,True,VALID
21906,True,True,VALID
21907,True,True,VALID
21908,True,True,VALID
21909,True,True,VALID
21910,True,True,VALID
21911,True,True,VALID
21912,True,True,VALID
21913,True,True,VALID
21914,True,True,VALID
21915,True,True,VALID
21916,True,True,VALID
21917,True,True,VALID
21918,True,True,VALID
21919,True,True,VALID
21920,True,True,VALID
21921,True,True,VALID
21922,True,True,VALID
21923,True,True,VALID
21924,True,True,VALID
21925,True,True,VALID
21926,True,True,VALID
21927,True,True,VALID
21928,True,True,VALID
21929,True,True,VALID
21930,True,True,VALID
21931,True,True,VALID
21932,True,True,VALID
21933,True,True,VALID
21934,True,True,VALID
21935,True,True,VALID
21936,True,True,VALID
21937,True,True,VALID
21938,True,True,VALID
21939,True,True,VALID
21940,True,True,VALID
21941,True,True,VALID
21942,True,True,VALID
21943,True,True,VALID
21944,True,True,VALID
21945,True,True,VALID
21946,True,True,VALID
21947,True,True,VALID
21948,True,True,VALID
21949,True,True,VALID
21950,True,True,VALID
21951,True,True,VALID
21952,True,True,VALID
21953,True,True,VALID
21954,True,True,VALID
21955,True,True,VALID
21956,True,True,VALID
21957,True,True,VALID
21958,True,True,VALID
21959,True,True,VALID
21960,True,True,VALID
21961,True,True,VALID
21962,True,True,VALID
21963,True,True,VALID
21964,True,True,VALID
21965,True,True,VALID
21966,True,True,VALID
21967,True,True,VALID
21968,True,True,VALID
21969,True,True,VALID
21970,True,True,VALID
21971,True,True,VALID
21972,True,True,VALID
21973,True,True,VALID
21974,True,True,VALID
21975,True,True,VALID
21976,True,True,VALID
21977,True,True,VALID
21978,True,True,VALID
21979,True,True,VALID
21980,True,True,VALID
21981,True,True,VALID
21982,True,True,VALID
21983,True,True,VALID
21984,True,True,VALID
21985,True,True,VALID
21986,True,True,VALID
21987,True,True,VALID
21988,True,True,VALID
21989,True,True,VALID
21990,True,True,VALID
21991,True,True,VALID
21992,True,True,VALID
21993,True,True,VALID
21994,True,True,VALID
21995,True,True,VALID
21996,True,True,VALID
21997,True,True,VALID
21998,True,True,VALID
21999,True,True,VALID
22000,True,True,VALID
22001,True,True,VALID
22002,True,True,VALID
22003,True,True,VALID
22004,True,True,VALID
22005,True,True,VALID
22006,True,True,VALID
22007,True,True,VALID
22008,True,True,VALID
22009,True,True,VALID
22010,True,True,VALID
22011,True,True,VALID
22012,True,True,VALID
22013,True,True,VALID
22014,True,True,VALID
22015,True,True,VALID
22016,True,True,VALID
22017,True,True,VALID
22018,True,True,VALID
22019,True,True,VALID
22020,True,True,VALID
22021,True,True,VALID
22022,True,True,VALID
22023,True,True,VALID
22024,True,True,VALID
22025,True,True,VALID
22026,True,True,VALID
22027,True,True,VALID
22028,True,True,VALID
22029,True,True,VALID
22030,True,True,VALID
22031,True,True,VALID
22032,True,True,VALID
22033,True,True,VALID
22034,True,True,VALID
22035,True,True,VALID
22036,True,True,VALID
22037,True,True,VALID
22038,True,True,VALID
22039,True,True,VALID
22040,True,True,VALID
22041,True,True,VALID
22042,True,True,VALID
22043,True,True,VALID
22044,True,True,VALID
22045,True,True,VALID
22046,True,True,VALID
22047,True,True,VALID
22048,True,True,VALID
22049,True,True,VALID
22050,True,True,VALID
22051,True,True,VALID
22052,True,True,VALID
22053,True,True,VALID
22054,True,True,VALID
22055,True,True,VALID
22056,True,True,VALID
22057,True,True,VALID
22058,True,True,VALID
22059,True,True,VALID
22060,True,True,VALID
22061,True,True,VALID
22062,True,True,VALID
22063,True,True,VALID
22064,True,True,VALID
22065,True,True,VALID
22066,True,True,VALID
22067,True,True,VALID
22068,True,True,VALID
22069,True,True,VALID
22070,True,True,VALID
22071,True,True,VALID
22072,True,True,VALID
22073,True,True,VALID
22074,True,True,VALID
22075,True,True,VALID
22076,True,True,VALID
22077,True,True,VALID
22078,True,True,VALID
22079,True,True,VALID
22080,True,True,VALID
22081,True,True,VALID
22082,True,True,VALID
22083,True,True,VALID
22084,True,True,VALID
22085,True,True,VALID
22086,True,True,VALID
22087,True,True,VALID
22088,True,True,VALID
22089,True,True,VALID
22090,True,True,VALID
22091,True,True,VALID
22092,True,True,VALID
22093,True,True,VALID
22094,True,True,VALID
22095,True,True,VALID
22096,True,True,VALID
22097,True,True,VALID
22098,True,True,VALID
22099,True,True,VALID
22100,True,True,VALID
22101,True,True,VALID
22102,True,True,VALID
22103,True,True,VALID
22104,True,True,VALID
22105,True,True,VALID
22106,True,True,VALID
22107,True,True,VALID
22108,True,True,VALID
22109,True,True,VALID
22110,True,True,VALID
22111,True,True,VALID
22112,True,True,VALID
22113,True,True,VALID
22114,True,True,VALID
22115,True,True,VALID
22116,True,True,VALID
22117,True,True,VALID
22118,True,True,VALID
22119,True,True,VALID
22120,True,True,VALID
22121,True,True,VALID
22122,True,True,VALID
22123,True,True,VALID
22124,True,True,VALID
22125,True,True,VALID
22126,True,True,VALID
22127,True,True,VALID
22128,True,True,VALID
22129,True,True,VALID
22130,True,True,VALID
22131,True,True,VALID
22132,True,True,VALID
22133,True,True,VALID
22134,True,True,VALID
22135,True,True,VALID
22136,True,True,VALID
22137,True,True,VALID
22138,True,True,VALID
22139,True,True,VALID
22140,True,True,VALID
22141,True,True,VALID
22142,True,True,VALID
22143,True,True,VALID
22144,True,True,VALID
22145,True,True,VALID
22146,True,True,VALID
22147,True,True,VALID
22148,True,True,VALID
22149,True,True,VALID
22150,True,True,VALID
22151,True,True,VALID
22152,True,True,VALID
22153,True,True,VALID
22154,True,True,VALID
22155,True,True,VALID
22156,True,True,VALID
22157,True,True,VALID
22158,True,True,VALID
22159,True,True,VALID
22160,True,True,VALID
22161,True,True,VALID
22162,True,True,VALID
22163,True,True,VALID
22164,True,True,VALID
22165,True,True,VALID
22166,True,True,VALID
22167,True,True,VALID
22168,True,True,VALID
22169,True,True,VALID
22170,True,True,VALID
22171,True,True,VALID
22172,True,True,VALID
22173,True,True,VALID
22174,True,True,VALID
22175,True,True,VALID
22176,True,True,VALID
22177,True,True,VALID
22178,True,True,VALID
22179,True,True,VALID
22180,True,True,VALID
22181,True,True,VALID
22182,True,True,VALID
22183,True,True,VALID
22184,True,True,VALID
22185,True,True,VALID
22186,True,True,VALID
22187,True,True,VALID
22188,True,True,VALID
22189,True,True,VALID
22190,True,True,VALID
22191,True,True,VALID
22192,True,True,VALID
22193,True,True,VALID
22194,True,True,VALID
22195,True,True,VALID
22196,True,True,VALID
22197,True,True,VALID
22198,True,True,VALID
22199,True,True,VALID
22200,True,True,VALID
22201,True,True,VALID
22202,True,True,VALID
22203,True,True,VALID
22204,True,True,VALID
22205,True,True,VALID
22206,True,True,VALID
22207,True,True,VALID
22208,True,True,VALID
22209,True,True,VALID
22210,True,True,VALID
22211,True,True,VALID
22212,True,True,VALID
22213,True,True,VALID
22214,True,True,VALID
22215,True,True,VALID
22216,True,True,VALID
22217,True,True,VALID
22218,True,True,VALID
22219,True,True,VALID
22220,True,True,VALID
22221,True,True,VALID
22222,True,True,VALID
22223,True,True,VALID
22224,True,True,VALID
22225,True,True,VALID
22226,True,True,VALID
22227,True,True,VALID
22228,True,True,VALID
22229,True,True,VALID
22230,True,True,VALID
22231,True,True,VALID
22232,True,True,VALID
22233,True,True,VALID
22234,True,True,VALID
22235,True,True,VALID
22236,True,True,VALID
22237,True,True,VALID
22238,True,True,VALID
22239,True,True,VALID
22240,True,True,VALID
22241,True,True,VALID
22242,True,True,VALID
22243,True,True,VALID
22244,True,True,VALID
22245,True,True,VALID
22246,True,True,VALID
22247,True,True,VALID
22248,True,True,VALID
22249,True,True,VALID
22250,True,True,VALID
22251,True,True,VALID
22252,True,True,VALID
22253,True,True,VALID
22254,True,True,VALID
22255,True,True,VALID
22256,True,True,VALID
22257,True,True,VALID
22258,True,True,VALID
22259,True,True,VALID
22260,True,True,VALID
22261,True,True,VALID
22262,True,True,VALID
22263,True,True,VALID
22264,True,True,VALID
22265,True,True,VALID
22266,True,True,VALID
22267,True,True,VALID
22268,True,True,VALID
22269,True,True,VALID
22270,True,True,VALID
22271,True,True,VALID
22272,True,True,VALID
22273,True,True,VALID
22274,True,True,VALID
22275,True,True,VALID
22276,True,True,VALID
22277,True,True,VALID
22278,True,True,VALID
22279,True,True,VALID
22280,True,True,VALID
22281,True,True,VALID
22282,True,True,VALID
22283,True,True,VALID
22284,True,True,VALID
22285,True,True,VALID
22286,True,True,VALID
22287,True,True,VALID
22288,True,True,VALID
22289,True,True,VALID
22290,True,True,VALID
22291,True,True,VALID
22292,True,True,VALID
22293,True,True,VALID
22294,True,True,VALID
22295,True,True,VALID
22296,True,True,VALID
22297,True,True,VALID
22298,True,True,VALID
22299,True,True,VALID
22300,True,True,VALID
22301,True,True,VALID
22302,True,True,VALID
22303,True,True,VALID
22304,True,True,VALID
22305,True,True,VALID
22306,True,True,VALID
22307,True,True,VALID
22308,True,True,VALID
22309,True,True,VALID
22310,True,True,VALID
22311,True,True,VALID
22312,True,True,VALID
22313,True,True,VALID
22314,True,True,VALID
22315,True,True,VALID
22316,True,True,VALID
22317,True,True,VALID
22318,True,True,VALID
22319,True,True,VALID
22320,True,True,VALID
22321,True,True,VALID
22322,True,True,VALID
22323,True,True,VALID
22324,True,True,VALID
22325,True,True,VALID
22326,True,True,VALID
22327,True,True,VALID
22328,True,True,VALID
22329,True,True,VALID
22330,True,True,VALID
22331,True,True,VALID
22332,True,True,VALID
22333,True,True,VALID
22334,True,True,VALID
22335,True,True,VALID
22336,True,True,VALID
22337,True,True,VALID
22338,True,True,VALID
22339,True,True,VALID
22340,True,True,VALID
22341,True,True,VALID
22342,True,True,VALID
22343,True,True,VALID
22344,True,True,VALID
22345,True,True,VALID
22346,True,True,VALID
22347,True,True,VALID
22348,True,True,VALID
22349,True,True,VALID
22350,True,True,VALID
22351,True,True,VALID
22352,True,True,VALID
22353,True,True,VALID
22354,True,True,VALID
22355,True,True,VALID
22356,True,True,VALID
22357,True,True,VALID
22358,True,True,VALID
22359,True,True,VALID
22360,True,True,VALID
22361,True,True,VALID
22362,True,True,VALID
22363,True,True,VALID
22364,True,True,VALID
22365,True,True,VALID
22366,True,True,VALID
22367,True,True,VALID
22368,True,True,VALID
22369,True,True,VALID
22370,True,True,VALID
22371,True,True,VALID
22372,True,True,VALID
22373,True,True,VALID
22374,True,True,VALID
22375,True,True,VALID
22376,True,True,VALID
